"file_id","input_path","output_path","score","Roll","q1","q2","q3","q4","q5","q6","q7","q9","q10","q11","q11","q12","q13","q14","q15","q16","q17","q18","q19","q20"
"sheet1.jpg","inputs/sample4/Class1/sheet1.jpg","./sample4/Class1/CheckedOMRs/Class1_sheet1.jpg","0","E413720010","C","D","D","C","08","39","02","14","B","B","B","B","B","C","C","C","D","D","",""
"sheet1.jpg","inputs/sample4/Class1/sheet1.jpg","./sample4/Class1/CheckedOMRs/Class1_sheet1.jpg","0","E413720010","C","D","D","C","08","39","02","14","B","B","B","B","B","C","C","C","D","D","",""
