"file_id","input_path","output_path","score","Roll","q1","q2","q3","q4","q5","q6","q7","q9","q10","q11","q11","q12","q13","q14","q15","q16","q17"
"sheet2.jpg","inputs/sample1/class1/sheet2.jpg","outputs/sample1/class1/Manual/MultiMarkedFiles/sheet2.jpg","NA","","A","C","B","B","","","","","C","B","B","D","D","C","B","AD","A"
"sheet2.jpg","inputs/sample1/class1/sheet2.jpg","outputs/sample1/class1/Manual/MultiMarkedFiles/sheet2.jpg","NA","","A","C","B","B","","","","","C","B","B","D","D","C","B","AD","A"
"sheet2.jpg","inputs/sample1/class1/sheet2.jpg","outputs/sample1/class1/Manual/MultiMarkedFiles/sheet2.jpg","NA","","A","C","B","B","","","","","C","B","B","D","D","C","B","AD","A"
"sheet2.jpg","inputs/sample1/class1/sheet2.jpg","outputs/sample1/class1/Manual/MultiMarkedFiles/sheet2.jpg","NA","","A","C","B","B","","","","","C","B","B","D","D","C","B","AD","A"
"sheet2.jpg","inputs/sample1/class1/sheet2.jpg","outputs/sample1/class1/Manual/MultiMarkedFiles/sheet2.jpg","NA","","A","C","B","B","","","","","C","B","B","D","D","C","B","AD","A"
"sheet2.jpg","inputs/sample1/class1/sheet2.jpg","outputs/sample1/class1/Manual/MultiMarkedFiles/sheet2.jpg","NA","","A","C","B","B","","","","","C","B","B","D","D","C","B","AD","A"
"sheet2.jpg","inputs/sample1/class1/sheet2.jpg","outputs/sample1/class1/Manual/MultiMarkedFiles/sheet2.jpg","NA","","A","C","B","B","","","","","C","B","B","D","D","C","B","AD","A"
"sheet2.jpg","inputs/sample1/class1/sheet2.jpg","outputs/sample1/class1/Manual/MultiMarkedFiles/sheet2.jpg","NA","","A","C","B","B","","","","","C","B","B","D","D","C","B","AD","A"
"sheet2.jpg","inputs/sample1/class1/sheet2.jpg","outputs/sample1/class1/Manual/MultiMarkedFiles/sheet2.jpg","NA","","A","C","B","B","","","","","C","B","B","D","D","C","B","AD","A"
