"file_id","input_path","output_path","score","Roll","q1","q2","q3","q4","q5","q6","q7","q9","q10","q11","q11","q12","q13","q14","q15","q16","q17"
"sohaib1.jpg","inputs/sample1/class2/sohaib1.jpg","./sample1/class2/Manual/ErrorFiles/sohaib1.jpg","NA","","","","","","","","","","","","","","","","","",""
"sohaib1.jpg","inputs/sample1/class2/sohaib1.jpg","./sample1/class2/Manual/ErrorFiles/sohaib1.jpg","NA","","","","","","","","","","","","","","","","","",""
"sheet4.jpg","inputs/sample1/class2/sheet4.jpg","./sample1/class2/Manual/ErrorFiles/sheet4.jpg","NA","","","","","","","","","","","","","","","","","",""
"sheet4.jpg","inputs/sample1/class2/sheet4.jpg","./sample1/class2/Manual/ErrorFiles/sheet4.jpg","NA","","","","","","","","","","","","","","","","","",""
"sheet3.jpg","inputs/sample1/class2/sheet3.jpg","./sample1/class2/Manual/ErrorFiles/sheet3.jpg","NA","","","","","","","","","","","","","","","","","",""
"sheet3.jpg","inputs/sample1/class2/sheet3.jpg","./sample1/class2/Manual/ErrorFiles/sheet3.jpg","NA","","","","","","","","","","","","","","","","","",""
"sheet3.jpg","inputs/sample1/class2/sheet3.jpg","./sample1/class2/Manual/ErrorFiles/sheet3.jpg","NA","","","","","","","","","","","","","","","","","",""
