"file_id","input_path","output_path","score","Roll","q1","q2","q3","q4","q5","q6","q7","q9","q10","q11","q11","q12","q13","q14","q15","q16","q17","q18","q19","q20"
"انجل.png","inputs/sample1/MobileCamera/انجل.png","outputs/sample1/MobileCamera/Manual/ErrorFiles/انجل.png","NA","","","","","","","","","","","","","","","","","","","","",""
"انجل-1.jpg","inputs/sample1/MobileCamera/انجل-1.jpg","outputs/sample1/MobileCamera/Manual/ErrorFiles/انجل-1.jpg","NA","","","","","","","","","","","","","","","","","","","","",""
"انجل.jpg","inputs/sample1/MobileCamera/انجل.jpg","outputs/sample1/MobileCamera/Manual/ErrorFiles/انجل.jpg","NA","","","","","","","","","","","","","","","","","","","","",""
"sheet1.jpg","inputs/sample1/MobileCamera/sheet1.jpg","outputs/sample1/MobileCamera/Manual/ErrorFiles/sheet1.jpg","NA","","","","","","","","","","","","","","","","","","","","",""
"sheet1.jpg","inputs/sample1/MobileCamera/sheet1.jpg","outputs/sample1/MobileCamera/Manual/ErrorFiles/sheet1.jpg","NA","","","","","","","","","","","","","","","","","","","","",""
"sheet1.jpg","inputs/sample1/MobileCamera/sheet1.jpg","outputs/sample1/MobileCamera/Manual/ErrorFiles/sheet1.jpg","NA","","","","","","","","","","","","","","","","","","","","",""
"sheet2.jpg","inputs/sample1/MobileCamera/sheet2.jpg","outputs/sample1/MobileCamera/Manual/ErrorFiles/sheet2.jpg","NA","","","","","","","","","","","","","","","","","","","","",""
"sheet1.jpg","inputs/sample1/MobileCamera/sheet1.jpg","outputs/sample1/MobileCamera/Manual/ErrorFiles/sheet1.jpg","NA","","","","","","","","","","","","","","","","","","","","",""
